date,player,prop,platform,line,actual
2023-01-05,Luka Doncic,rebounds,MockBooks,6.5,3.725974171928024
2023-01-05,Nikola Jokic,assists,MockBooks,8.5,10.570216518827337
2023-01-05,Nikola Jokic,points,MockBooks,24.5,21.597218033993094
2023-01-05,Nikola Jokic,rebounds,MockBooks,6.0,6.514841224787932
2023-01-05,Shai Gilgeous-Alexander,assists,MockBooks,5.5,0.7780820870114935
2023-01-05,Shai Gilgeous-Alexander,points,MockBooks,18.5,14.690234171362839
2023-01-05,Shai Gilgeous-Alexander,rebounds,MockBooks,10.0,12.66376777591487
2023-01-05,Stephen Curry,assists,MockBooks,5.5,5.2205378409202
2023-01-05,Stephen Curry,points,MockBooks,30.0,27.55551269838825
2023-01-05,Stephen Curry,rebounds,MockBooks,6.5,9.37809457697552
2023-01-06,Anthony Davis,assists,MockBooks,7.0,6.375037777156202
2023-01-06,Anthony Davis,points,MockBooks,26.5,25.109261352394864
2023-01-06,Anthony Davis,rebounds,MockBooks,9.0,6.766726181154037
2023-01-06,Damian Lillard,assists,MockBooks,8.5,12.202575890727882
2023-01-06,Damian Lillard,points,MockBooks,27.0,33.68029368709155
2023-01-06,Damian Lillard,rebounds,MockBooks,5.0,4.778837946303032
2023-01-06,Devin Booker,assists,MockBooks,7.5,5.7231267461940885
2023-01-06,Devin Booker,points,MockBooks,18.0,28.605160810894596
2023-01-06,Devin Booker,rebounds,MockBooks,12.0,13.021629009830182
2023-01-06,Giannis Antetokounmpo,assists,MockBooks,6.5,5.905256756802036
2023-01-06,Giannis Antetokounmpo,points,MockBooks,16.5,20.61079336669779
2023-01-06,Giannis Antetokounmpo,rebounds,MockBooks,9.5,7.1091434194866086
2023-01-06,Jayson Tatum,assists,MockBooks,9.0,6.729865378069403
2023-01-06,Jayson Tatum,points,MockBooks,28.5,35.830884010950356
2023-01-06,Jayson Tatum,rebounds,MockBooks,9.0,5.812723042752646
2023-01-06,Joel Embiid,assists,MockBooks,4.0,6.269450136742629
2023-01-06,Joel Embiid,points,MockBooks,25.5,20.8851502813848
2023-01-06,Joel Embiid,rebounds,MockBooks,13.0,9.479099355468998
2023-01-06,Kawhi Leonard,assists,MockBooks,6.5,9.62251861462255
2023-01-06,Kawhi Leonard,points,MockBooks,23.0,13.403963448306538
2023-01-06,Kawhi Leonard,rebounds,MockBooks,13.0,16.34020590041949
2023-01-06,Kevin Durant,assists,MockBooks,5.0,3.419387207740897
2023-01-06,Kevin Durant,points,MockBooks,26.0,10.173334546917262
2023-01-06,Kevin Durant,rebounds,MockBooks,7.5,7.447511787734058
2023-01-06,Kyrie Irving,assists,MockBooks,9.5,10.93647691080357
2023-01-06,Kyrie Irving,points,MockBooks,16.5,17.311553997342294
2023-01-06,Kyrie Irving,rebounds,MockBooks,12.0,3.8157450173415466
2023-01-06,LeBron James,assists,MockBooks,7.5,7.813622329922818
2023-01-06,LeBron James,points,MockBooks,26.0,20.72422035709262
2023-01-06,LeBron James,rebounds,MockBooks,6.5,11.97164224733108
2023-01-06,Luka Doncic,assists,MockBooks,6.0,9.34129191048072
2023-01-06,Luka Doncic,points,MockBooks,23.0,24.330431717412402
2023-01-06,Luka Doncic,rebounds,MockBooks,6.0,4.87424790138632
2023-01-06,Nikola Jokic,assists,MockBooks,8.5,6.709512792995758
2023-01-06,Nikola Jokic,points,MockBooks,24.5,21.237863817350565
2023-01-06,Nikola Jokic,rebounds,MockBooks,5.5,8.453927256318334
2023-01-06,Shai Gilgeous-Alexander,assists,MockBooks,4.0,0.0
2023-01-06,Shai Gilgeous-Alexander,points,MockBooks,21.0,19.57437384301694
2023-01-06,Shai Gilgeous-Alexander,rebounds,MockBooks,9.5,13.667320672743266
2023-01-06,Stephen Curry,assists,MockBooks,7.5,8.742553120371449
2023-01-06,Stephen Curry,points,MockBooks,28.5,27.258452620255127
2023-01-06,Stephen Curry,rebounds,MockBooks,7.5,6.893064023992061
2023-01-07,Damian Lillard,assists,MockBooks,7.5,8.81349120694627
2023-01-07,Damian Lillard,points,MockBooks,28.0,21.13191258160627
2023-01-07,Damian Lillard,rebounds,MockBooks,6.0,4.7987036195012625
2023-01-07,Devin Booker,assists,MockBooks,9.5,8.287344542508091
2023-01-07,Devin Booker,points,MockBooks,22.5,22.112338834174473
2023-01-07,Devin Booker,rebounds,MockBooks,11.5,10.943276250079547
2023-01-07,Giannis Antetokounmpo,assists,MockBooks,9.0,11.252582896652957
2023-01-07,Giannis Antetokounmpo,points,MockBooks,21.0,15.871308674368102
2023-01-07,Giannis Antetokounmpo,rebounds,MockBooks,9.5,8.654469524938907
2023-01-07,Jayson Tatum,assists,MockBooks,10.5,8.139071840392186
2023-01-07,Jayson Tatum,points,MockBooks,24.5,25.746388400370652
2023-01-07,Jayson Tatum,rebounds,MockBooks,7.0,12.401601794224067
2023-01-07,Joel Embiid,assists,MockBooks,5.0,6.215890415810666
2023-01-07,Joel Embiid,points,MockBooks,24.0,18.828127218258068
2023-01-07,Joel Embiid,rebounds,MockBooks,9.0,13.990176501188
2023-01-07,Kawhi Leonard,assists,MockBooks,6.5,3.9488230175724053
2023-01-07,Kawhi Leonard,points,MockBooks,23.0,21.252009119310767
2023-01-07,Kawhi Leonard,rebounds,MockBooks,12.0,11.184989881902498
2023-01-07,Kevin Durant,assists,MockBooks,5.0,1.8276000793814333
2023-01-07,Kevin Durant,points,MockBooks,20.5,18.59962183093827
2023-01-07,Kevin Durant,rebounds,MockBooks,7.0,5.040583394763226
2023-01-07,Kyrie Irving,assists,MockBooks,9.0,11.425293456101496
2023-01-07,Kyrie Irving,points,MockBooks,18.5,20.595391517619014
2023-01-07,Kyrie Irving,rebounds,MockBooks,10.0,6.586037263524772
2023-01-07,Nikola Jokic,assists,MockBooks,8.5,7.467440975330593
2023-01-07,Nikola Jokic,points,MockBooks,20.0,21.84747497407227
2023-01-07,Nikola Jokic,rebounds,MockBooks,8.0,9.752105287937939
2023-01-07,Shai Gilgeous-Alexander,assists,MockBooks,3.5,7.071289317930686
2023-01-07,Shai Gilgeous-Alexander,points,MockBooks,22.0,31.195524234940315
2023-01-07,Shai Gilgeous-Alexander,rebounds,MockBooks,11.0,15.327394787043513
2023-01-07,Stephen Curry,assists,MockBooks,7.0,6.288378698032861
2023-01-07,Stephen Curry,points,MockBooks,26.5,30.259799272702548
2023-01-07,Stephen Curry,rebounds,MockBooks,6.0,6.478015442747229
2023-01-08,Anthony Davis,assists,MockBooks,6.5,4.455328625001805
2023-01-08,Anthony Davis,points,MockBooks,30.0,28.42720553820491
2023-01-08,Anthony Davis,rebounds,MockBooks,7.0,8.355500179567594
2023-01-08,Damian Lillard,assists,MockBooks,6.5,7.694952129422258
2023-01-08,Damian Lillard,points,MockBooks,30.5,30.925688499701106
2023-01-08,Damian Lillard,rebounds,MockBooks,5.5,8.432409230000216
2023-01-08,Devin Booker,assists,MockBooks,7.5,8.021069812802702
2023-01-08,Devin Booker,points,MockBooks,20.5,20.42166294753722
2023-01-08,Devin Booker,rebounds,MockBooks,11.5,12.678982149584138
2023-01-08,Jayson Tatum,assists,MockBooks,9.5,8.928683017666238
2023-01-08,Jayson Tatum,points,MockBooks,31.0,24.292421514632395
2023-01-08,Jayson Tatum,rebounds,MockBooks,7.5,10.637370444052287
2023-01-08,Joel Embiid,assists,MockBooks,5.5,4.342896570086225
2023-01-08,Joel Embiid,points,MockBooks,25.0,18.655708315892305
2023-01-08,Joel Embiid,rebounds,MockBooks,9.5,16.869517628971323
2023-01-08,Kawhi Leonard,assists,MockBooks,5.5,6.581053435316456
2023-01-08,Kawhi Leonard,points,MockBooks,19.5,29.069355016013386
2023-01-08,Kawhi Leonard,rebounds,MockBooks,10.5,11.108304018447978
2023-01-08,Kevin Durant,assists,MockBooks,5.0,7.723729160040198
2023-01-08,Kevin Durant,points,MockBooks,27.0,23.693620448874977
2023-01-08,Kevin Durant,rebounds,MockBooks,6.0,4.417485320261196
2023-01-08,Kyrie Irving,assists,MockBooks,10.0,9.998148239188868
2023-01-08,Kyrie Irving,points,MockBooks,19.0,12.443024781953635
2023-01-08,Kyrie Irving,rebounds,MockBooks,10.5,15.546615320199702
2023-01-08,LeBron James,assists,MockBooks,8.0,7.985197690338585
2023-01-08,LeBron James,points,MockBooks,24.5,18.752738165508937
2023-01-08,LeBron James,rebounds,MockBooks,7.0,3.8706601641005802
2023-01-08,Luka Doncic,assists,MockBooks,5.0,8.690544360537361
2023-01-08,Luka Doncic,points,MockBooks,22.5,16.527642371929694
2023-01-08,Luka Doncic,rebounds,MockBooks,4.5,4.161679104331991
2023-01-08,Nikola Jokic,assists,MockBooks,9.0,5.552962842942491
2023-01-08,Nikola Jokic,points,MockBooks,26.0,40.6980073347233
2023-01-08,Nikola Jokic,rebounds,MockBooks,9.0,4.270326085137107
2023-01-08,Shai Gilgeous-Alexander,assists,MockBooks,5.5,0.0
2023-01-08,Shai Gilgeous-Alexander,points,MockBooks,17.0,16.86811316334475
2023-01-08,Shai Gilgeous-Alexander,rebounds,MockBooks,11.0,12.4785399592557
2023-01-08,Stephen Curry,assists,MockBooks,5.5,9.049803888753782
2023-01-08,Stephen Curry,points,MockBooks,27.5,33.339525938915585
2023-01-08,Stephen Curry,rebounds,MockBooks,8.0,0.0
2023-01-09,Anthony Davis,assists,MockBooks,5.5,10.310720445975196
2023-01-09,Anthony Davis,points,MockBooks,25.5,27.24210204036327
2023-01-09,Anthony Davis,rebounds,MockBooks,6.0,7.14052034829422
2023-01-09,Damian Lillard,assists,MockBooks,8.0,9.189966255892541
2023-01-09,Damian Lillard,points,MockBooks,27.5,32.81085706728048
2023-01-09,Damian Lillard,rebounds,MockBooks,7.5,2.996223490273476
2023-01-09,Devin Booker,assists,MockBooks,8.0,9.667926066234587
2023-01-09,Devin Booker,points,MockBooks,24.5,24.908053040914993
2023-01-09,Devin Booker,rebounds,MockBooks,11.5,9.623452348890476
2023-01-09,Giannis Antetokounmpo,assists,MockBooks,8.5,7.573619977931335
2023-01-09,Giannis Antetokounmpo,points,MockBooks,16.5,19.740874408177074
2023-01-09,Giannis Antetokounmpo,rebounds,MockBooks,9.0,3.252843926934723
2023-01-09,Jayson Tatum,assists,MockBooks,9.5,9.708612662770037
2023-01-09,Jayson Tatum,points,MockBooks,25.5,25.250066234609882
2023-01-09,Jayson Tatum,rebounds,MockBooks,6.0,0.0
2023-01-09,Joel Embiid,assists,MockBooks,3.5,4.334279272097441
2023-01-09,Joel Embiid,points,MockBooks,23.0,23.19833512889264
2023-01-09,Joel Embiid,rebounds,MockBooks,10.0,10.790489737731964
2023-01-09,Kawhi Leonard,assists,MockBooks,5.5,7.391765899571945
2023-01-09,Kawhi Leonard,points,MockBooks,20.5,13.189730053438662
2023-01-09,Kawhi Leonard,rebounds,MockBooks,9.5,11.477753797367429
2023-01-09,Kyrie Irving,assists,MockBooks,9.5,8.916201286344501
2023-01-09,Kyrie Irving,points,MockBooks,19.0,28.349004611998758
2023-01-09,Kyrie Irving,rebounds,MockBooks,9.5,9.19919245647367
2023-01-09,LeBron James,assists,MockBooks,7.5,8.73292937990434
2023-01-09,LeBron James,points,MockBooks,24.5,28.75852631153319
2023-01-09,LeBron James,rebounds,MockBooks,5.5,7.275870439549713
2023-01-09,Luka Doncic,assists,MockBooks,5.5,4.117473446881927
2023-01-09,Luka Doncic,points,MockBooks,22.5,21.69993516591324
2023-01-09,Luka Doncic,rebounds,MockBooks,5.5,8.922792058565744
2023-01-09,Nikola Jokic,assists,MockBooks,8.5,6.932715450198016
2023-01-09,Nikola Jokic,points,MockBooks,21.5,29.049165286079226
2023-01-09,Nikola Jokic,rebounds,MockBooks,8.0,4.892048476873474
2023-01-09,Shai Gilgeous-Alexander,assists,MockBooks,5.0,2.8558479614115457
2023-01-09,Shai Gilgeous-Alexander,points,MockBooks,17.5,18.61920206326304
2023-01-09,Shai Gilgeous-Alexander,rebounds,MockBooks,10.0,12.108033779764312
2023-01-09,Stephen Curry,assists,MockBooks,7.0,7.416558494893761
2023-01-09,Stephen Curry,points,MockBooks,29.5,28.797672217005996
2023-01-09,Stephen Curry,rebounds,MockBooks,5.0,3.5423959651955386
2023-01-10,Anthony Davis,assists,MockBooks,6.5,3.708738701998285
2023-01-10,Anthony Davis,points,MockBooks,29.0,12.73759791171604
2023-01-10,Anthony Davis,rebounds,MockBooks,7.5,4.832015245716585
2023-01-10,Devin Booker,assists,MockBooks,10.0,4.060345727731029
2023-01-10,Devin Booker,points,MockBooks,23.0,14.812866194975777
2023-01-10,Devin Booker,rebounds,MockBooks,11.0,12.060810758632321
2023-01-10,Giannis Antetokounmpo,assists,MockBooks,8.5,4.165252663845153
2023-01-10,Giannis Antetokounmpo,points,MockBooks,21.0,18.789877396930677
2023-01-10,Giannis Antetokounmpo,rebounds,MockBooks,10.5,8.239080428577479
2023-01-10,Jayson Tatum,assists,MockBooks,8.5,9.916373892205831
2023-01-10,Jayson Tatum,points,MockBooks,27.5,44.15599965174023
2023-01-10,Jayson Tatum,rebounds,MockBooks,8.0,9.603633904839663
2023-01-10,Joel Embiid,assists,MockBooks,7.0,6.3356047919219485
2023-01-10,Joel Embiid,points,MockBooks,25.0,23.526442924017243
2023-01-10,Joel Embiid,rebounds,MockBooks,10.0,6.9177579316174365
2023-01-10,Kawhi Leonard,assists,MockBooks,5.0,5.070409769927609
2023-01-10,Kawhi Leonard,points,MockBooks,21.5,21.00086521269686
2023-01-10,Kawhi Leonard,rebounds,MockBooks,12.5,7.92817253740721
2023-01-10,Kevin Durant,assists,MockBooks,5.0,9.9191350419858
2023-01-10,Kevin Durant,points,MockBooks,24.5,28.2377833143554
2023-01-10,Kevin Durant,rebounds,MockBooks,5.5,7.660238557450417
2023-01-10,Kyrie Irving,assists,MockBooks,9.0,8.587498463413912
2023-01-10,Kyrie Irving,points,MockBooks,18.0,17.428691237073252
2023-01-10,Kyrie Irving,rebounds,MockBooks,12.0,10.880660726316899
2023-01-10,LeBron James,assists,MockBooks,7.5,8.344771508060761
2023-01-10,LeBron James,points,MockBooks,23.0,42.20789838713798
2023-01-10,LeBron James,rebounds,MockBooks,5.5,7.62250356684728
2023-01-10,Luka Doncic,assists,MockBooks,5.0,6.682849485249279
2023-01-10,Luka Doncic,points,MockBooks,21.0,26.754728359635756
2023-01-10,Luka Doncic,rebounds,MockBooks,4.5,6.778297350565475
2023-01-10,Nikola Jokic,assists,MockBooks,8.5,3.0898542488388507
2023-01-10,Nikola Jokic,points,MockBooks,29.5,23.250405679825796
2023-01-10,Nikola Jokic,rebounds,MockBooks,6.5,9.725223755364059
2023-01-10,Stephen Curry,assists,MockBooks,7.0,6.436446245437923
2023-01-10,Stephen Curry,points,MockBooks,23.5,18.86782446556832
2023-01-10,Stephen Curry,rebounds,MockBooks,6.5,7.3787599341013825
2023-01-11,Damian Lillard,assists,MockBooks,10.0,8.592506599121478
2023-01-11,Damian Lillard,points,MockBooks,29.5,27.193750731087203
2023-01-11,Damian Lillard,rebounds,MockBooks,2.5,5.105929937820917
2023-01-11,Giannis Antetokounmpo,assists,MockBooks,8.0,6.890469425563147
2023-01-11,Giannis Antetokounmpo,points,MockBooks,16.0,17.609553480232556
2023-01-11,Giannis Antetokounmpo,rebounds,MockBooks,8.0,6.85987951398776
2023-01-11,Jayson Tatum,assists,MockBooks,11.0,5.67202129295018
2023-01-11,Jayson Tatum,points,MockBooks,31.0,13.51582265870655
2023-01-11,Jayson Tatum,rebounds,MockBooks,4.5,8.310861412799895
2023-01-11,Joel Embiid,assists,MockBooks,6.5,8.30080858217294
2023-01-11,Joel Embiid,points,MockBooks,22.5,10.009854892780657
2023-01-11,Joel Embiid,rebounds,MockBooks,10.0,9.71243792809861
2023-01-11,Kawhi Leonard,assists,MockBooks,5.0,3.1086674355985853
2023-01-11,Kawhi Leonard,points,MockBooks,20.0,22.257358814121474
2023-01-11,Kawhi Leonard,rebounds,MockBooks,10.0,13.109635741471989
2023-01-11,Kevin Durant,assists,MockBooks,4.5,6.0989644827123115
2023-01-11,Kevin Durant,points,MockBooks,23.5,20.55839790528289
2023-01-11,Kevin Durant,rebounds,MockBooks,7.5,5.138389243299857
2023-01-11,Kyrie Irving,assists,MockBooks,10.0,8.60932151816418
2023-01-11,Kyrie Irving,points,MockBooks,16.5,13.658552335866283
2023-01-11,Kyrie Irving,rebounds,MockBooks,10.0,3.600736144353771
2023-01-11,Luka Doncic,assists,MockBooks,6.5,1.6247990118053939
2023-01-11,Luka Doncic,points,MockBooks,19.5,14.174735968493708
2023-01-11,Luka Doncic,rebounds,MockBooks,7.0,7.207155548242882
2023-01-11,Nikola Jokic,assists,MockBooks,8.5,6.546756530126464
2023-01-11,Nikola Jokic,points,MockBooks,24.5,30.03949829363799
2023-01-11,Nikola Jokic,rebounds,MockBooks,5.0,14.97547914323103
2023-01-11,Shai Gilgeous-Alexander,assists,MockBooks,4.5,2.108994424428722
2023-01-11,Shai Gilgeous-Alexander,points,MockBooks,17.5,27.420305645116727
2023-01-11,Shai Gilgeous-Alexander,rebounds,MockBooks,11.0,5.543368418235914
2023-01-11,Stephen Curry,assists,MockBooks,5.5,3.4147641441605683
2023-01-11,Stephen Curry,points,MockBooks,27.5,21.25500888020434
2023-01-11,Stephen Curry,rebounds,MockBooks,5.0,7.5614073079759425
2023-01-12,Devin Booker,assists,MockBooks,9.0,11.952741616286287
2023-01-12,Devin Booker,points,MockBooks,17.5,26.219076690667173
2023-01-12,Devin Booker,rebounds,MockBooks,10.5,13.445554827225688
2023-01-12,Giannis Antetokounmpo,assists,MockBooks,6.5,8.790600307566384
2023-01-12,Giannis Antetokounmpo,points,MockBooks,20.5,26.704310836733598
2023-01-12,Giannis Antetokounmpo,rebounds,MockBooks,7.5,5.659889166044939
2023-01-12,Jayson Tatum,assists,MockBooks,9.0,10.213852987928457
2023-01-12,Jayson Tatum,points,MockBooks,28.0,36.14631036824134
2023-01-12,Jayson Tatum,rebounds,MockBooks,7.5,8.847353483819404
2023-01-12,Joel Embiid,assists,MockBooks,4.5,4.604983410402598
2023-01-12,Joel Embiid,points,MockBooks,23.0,26.385712495240632
2023-01-12,Joel Embiid,rebounds,MockBooks,11.0,14.388236034356357
2023-01-12,Kawhi Leonard,assists,MockBooks,6.0,10.741015670351228
2023-01-12,Kawhi Leonard,points,MockBooks,20.0,15.436074768788252
2023-01-12,Kawhi Leonard,rebounds,MockBooks,8.0,10.744238588811518
2023-01-12,Kevin Durant,assists,MockBooks,6.0,6.430252622579833
2023-01-12,Kevin Durant,points,MockBooks,26.0,16.55390514736783
2023-01-12,Kevin Durant,rebounds,MockBooks,5.5,7.048342373808406
2023-01-12,Kyrie Irving,assists,MockBooks,11.0,12.2900334561417
2023-01-12,Kyrie Irving,points,MockBooks,19.0,28.123483070591945
2023-01-12,Kyrie Irving,rebounds,MockBooks,8.5,14.079996217948237
2023-01-12,Luka Doncic,assists,MockBooks,4.5,5.639899757323623
2023-01-12,Luka Doncic,points,MockBooks,27.0,19.895304719420594
2023-01-12,Luka Doncic,rebounds,MockBooks,8.0,3.416630333547494
2023-01-12,Nikola Jokic,assists,MockBooks,9.0,10.531357432727223
2023-01-12,Nikola Jokic,points,MockBooks,26.0,29.578259183304827
2023-01-12,Nikola Jokic,rebounds,MockBooks,5.5,0.9365375803880509
2023-01-12,Shai Gilgeous-Alexander,assists,MockBooks,4.0,4.494008249436452
2023-01-12,Shai Gilgeous-Alexander,points,MockBooks,22.0,16.187154373061446
2023-01-12,Shai Gilgeous-Alexander,rebounds,MockBooks,9.0,5.396480039314333
2023-01-12,Stephen Curry,assists,MockBooks,7.5,6.840697501412758
2023-01-12,Stephen Curry,points,MockBooks,30.5,24.321647736396052
2023-01-12,Stephen Curry,rebounds,MockBooks,7.5,8.079056717395781
2023-01-13,Anthony Davis,assists,MockBooks,7.5,5.9254604339290005
2023-01-13,Anthony Davis,points,MockBooks,25.5,19.279384998829357
2023-01-13,Anthony Davis,rebounds,MockBooks,8.5,11.407826063700913
2023-01-13,Damian Lillard,assists,MockBooks,9.0,6.979641139349123
2023-01-13,Damian Lillard,points,MockBooks,28.0,38.916722192667706
2023-01-13,Damian Lillard,rebounds,MockBooks,4.5,10.087801728094682
2023-01-13,Devin Booker,assists,MockBooks,9.5,8.286656684616716
2023-01-13,Devin Booker,points,MockBooks,20.0,14.747484332975812
2023-01-13,Devin Booker,rebounds,MockBooks,11.0,8.681703015675275
2023-01-13,Giannis Antetokounmpo,assists,MockBooks,8.0,3.619417102567029
2023-01-13,Giannis Antetokounmpo,points,MockBooks,20.0,17.711806040795192
2023-01-13,Giannis Antetokounmpo,rebounds,MockBooks,7.0,11.774542644896036
2023-01-13,Jayson Tatum,assists,MockBooks,10.0,6.873197164338256
2023-01-13,Jayson Tatum,points,MockBooks,27.0,30.547480495517124
2023-01-13,Jayson Tatum,rebounds,MockBooks,6.5,7.90728575978414
2023-01-13,Joel Embiid,assists,MockBooks,6.5,7.577506844596605
2023-01-13,Joel Embiid,points,MockBooks,20.0,28.52656080809486
2023-01-13,Joel Embiid,rebounds,MockBooks,11.5,13.076076060196229
2023-01-13,Kawhi Leonard,assists,MockBooks,8.0,6.567588843647065
2023-01-13,Kawhi Leonard,points,MockBooks,20.0,34.010634431248235
2023-01-13,Kawhi Leonard,rebounds,MockBooks,11.0,11.601353839698026
2023-01-13,Kevin Durant,assists,MockBooks,5.5,10.644448127929312
2023-01-13,Kevin Durant,points,MockBooks,27.0,25.67683779004843
2023-01-13,Kevin Durant,rebounds,MockBooks,6.0,8.482021969924805
2023-01-13,Kyrie Irving,assists,MockBooks,8.0,10.34849661058319
2023-01-13,Kyrie Irving,points,MockBooks,18.5,23.26400121198316
2023-01-13,Kyrie Irving,rebounds,MockBooks,9.0,13.856836736586697
2023-01-13,LeBron James,assists,MockBooks,8.0,7.459889002697682
2023-01-13,LeBron James,points,MockBooks,20.5,21.69114755047622
2023-01-13,LeBron James,rebounds,MockBooks,5.0,9.512334022582536
2023-01-13,Luka Doncic,assists,MockBooks,7.0,3.0565777574083057
2023-01-13,Luka Doncic,points,MockBooks,24.0,32.48906436067175
2023-01-13,Luka Doncic,rebounds,MockBooks,6.5,6.573840881461342
2023-01-13,Nikola Jokic,assists,MockBooks,9.0,5.283317646745411
2023-01-13,Nikola Jokic,points,MockBooks,25.0,15.909978821848451
2023-01-13,Nikola Jokic,rebounds,MockBooks,5.5,7.701167954198912
2023-01-13,Shai Gilgeous-Alexander,assists,MockBooks,4.0,10.382974756966288
2023-01-13,Shai Gilgeous-Alexander,points,MockBooks,22.0,18.90987232934549
2023-01-13,Shai Gilgeous-Alexander,rebounds,MockBooks,11.0,11.145123097472142
2023-01-13,Stephen Curry,assists,MockBooks,6.5,8.265992882318056
2023-01-13,Stephen Curry,points,MockBooks,28.5,34.47536893295619
2023-01-13,Stephen Curry,rebounds,MockBooks,4.0,8.54394723057319
2023-01-14,Damian Lillard,assists,MockBooks,8.0,5.7765434829057645
2023-01-14,Damian Lillard,points,MockBooks,28.0,28.078323132605213
2023-01-14,Damian Lillard,rebounds,MockBooks,4.5,10.438580451051436
2023-01-14,Devin Booker,assists,MockBooks,7.5,10.263160824200744
2023-01-14,Devin Booker,points,MockBooks,23.5,16.41783845225412
2023-01-14,Devin Booker,rebounds,MockBooks,11.0,14.109445804881227
2023-01-14,Giannis Antetokounmpo,assists,MockBooks,8.5,7.063666068988292
2023-01-14,Giannis Antetokounmpo,points,MockBooks,20.0,12.7583374583964
2023-01-14,Giannis Antetokounmpo,rebounds,MockBooks,8.0,9.25912369274137
2023-01-14,Jayson Tatum,assists,MockBooks,10.0,15.973993878797444
2023-01-14,Jayson Tatum,points,MockBooks,31.0,29.985129320261933
2023-01-14,Jayson Tatum,rebounds,MockBooks,7.5,6.517509970159007
2023-01-14,Joel Embiid,assists,MockBooks,5.5,8.245531453417906
2023-01-14,Joel Embiid,points,MockBooks,26.0,15.331888898514318
2023-01-14,Joel Embiid,rebounds,MockBooks,11.0,15.261296750350386
2023-01-14,Kawhi Leonard,assists,MockBooks,6.5,7.223283640775886
2023-01-14,Kawhi Leonard,points,MockBooks,20.0,20.227880997085943
2023-01-14,Kawhi Leonard,rebounds,MockBooks,9.5,10.341466125331756
2023-01-14,Kyrie Irving,assists,MockBooks,9.0,9.628798149493514
2023-01-14,Kyrie Irving,points,MockBooks,19.5,18.378800751623096
2023-01-14,Kyrie Irving,rebounds,MockBooks,13.0,9.303049852189964
2023-01-14,Luka Doncic,assists,MockBooks,5.0,6.754146785669383
2023-01-14,Luka Doncic,points,MockBooks,21.0,25.774453711848608
2023-01-14,Luka Doncic,rebounds,MockBooks,4.5,8.97713016530682
2023-01-14,Nikola Jokic,assists,MockBooks,9.5,9.030767180753172
2023-01-14,Nikola Jokic,points,MockBooks,26.0,30.18568092067143
2023-01-14,Nikola Jokic,rebounds,MockBooks,5.5,5.705557761103766
2023-01-14,Stephen Curry,assists,MockBooks,6.5,12.993107953264175
2023-01-14,Stephen Curry,points,MockBooks,29.5,21.820562557184942
2023-01-14,Stephen Curry,rebounds,MockBooks,7.5,3.8003106537703326
2023-01-15,Anthony Davis,assists,MockBooks,6.5,9.673159165831251
2023-01-15,Anthony Davis,points,MockBooks,24.0,19.842277082611304
2023-01-15,Anthony Davis,rebounds,MockBooks,6.5,12.014596929271807
2023-01-15,Damian Lillard,assists,MockBooks,8.5,9.727327305340987
2023-01-15,Damian Lillard,points,MockBooks,30.0,33.999360541809345
2023-01-15,Damian Lillard,rebounds,MockBooks,4.0,2.868126055289635
2023-01-15,Devin Booker,assists,MockBooks,8.0,12.647868872280716
2023-01-15,Devin Booker,points,MockBooks,21.5,20.74513825158116
2023-01-15,Devin Booker,rebounds,MockBooks,11.5,9.222409551421464
2023-01-15,Giannis Antetokounmpo,assists,MockBooks,9.0,10.344786278066099
2023-01-15,Giannis Antetokounmpo,points,MockBooks,18.0,30.97152196989797
2023-01-15,Giannis Antetokounmpo,rebounds,MockBooks,7.5,6.24090570934481
2023-01-15,Jayson Tatum,assists,MockBooks,10.0,9.327543078009594
2023-01-15,Jayson Tatum,points,MockBooks,30.0,28.2008070620723
2023-01-15,Jayson Tatum,rebounds,MockBooks,6.0,4.841206132886199
2023-01-15,Joel Embiid,assists,MockBooks,5.5,1.4982630719064232
2023-01-15,Joel Embiid,points,MockBooks,23.0,26.895765913465794
2023-01-15,Joel Embiid,rebounds,MockBooks,10.0,10.806326049767831
2023-01-15,Kawhi Leonard,assists,MockBooks,7.5,6.921213148901272
2023-01-15,Kawhi Leonard,points,MockBooks,19.0,19.847324728791797
2023-01-15,Kawhi Leonard,rebounds,MockBooks,9.5,11.549769474384226
2023-01-15,Kyrie Irving,assists,MockBooks,10.0,13.15712147466057
2023-01-15,Kyrie Irving,points,MockBooks,17.5,20.107724205212428
2023-01-15,Kyrie Irving,rebounds,MockBooks,9.0,9.927817941467497
2023-01-15,LeBron James,assists,MockBooks,7.0,10.33145246818633
2023-01-15,LeBron James,points,MockBooks,23.5,34.82972109768845
2023-01-15,LeBron James,rebounds,MockBooks,5.0,3.6855322589915183
2023-01-15,Nikola Jokic,assists,MockBooks,8.5,10.230294737028336
2023-01-15,Nikola Jokic,points,MockBooks,23.5,24.471609041613963
2023-01-15,Nikola Jokic,rebounds,MockBooks,5.5,8.660720278498303
2023-01-15,Stephen Curry,assists,MockBooks,6.0,6.194815052733195
2023-01-15,Stephen Curry,points,MockBooks,29.5,27.64935976529272
2023-01-15,Stephen Curry,rebounds,MockBooks,6.5,3.834377204508611
2023-01-16,Anthony Davis,assists,MockBooks,6.5,3.256211546910016
2023-01-16,Anthony Davis,points,MockBooks,29.5,23.30673126845651
2023-01-16,Anthony Davis,rebounds,MockBooks,7.0,0.0
